Model,Brand,Date of Sale,Sale Price,Year,Mileage,Classification,Transmission,Fuel Type,Description,Sale Location
Mercedes-Benz GLA Class (GLA180),Benz,02/01/2024,"€28,158.00",2019,"10,107",SUV,Automatic,Petrol,Red Mercedes-Benz GLAGla 180 Amg Line Edition 5Dr Auto 1.61 previous owner,Mayo
Mercedes-Benz C Class (BlueEfficiency),Benz,02/01/2024,"€ 7,480",2011,"96,427",Saloon,Automatic,Diesel,Red Mercedes-Benz C Class2.1 C220 CDI BlueEfficiency Sport Edition 125 7G-Tronic 4dr,Wicklow
Mercedes-Benz C Class (C180),Benz,03/01/2024,"€7,787.00",2012,"97,058 miles",Saloon,Automatic,Petrol,Blue Mercedes-Benz C Class1.6 C180 BlueEfficiency Executive SE G-Tronic+ Euro 5 (s/s) 4dr,Dublin
Mercedes-Benz GLA Class (Urban Edition),Benz,2024-01-05,"€24,399.00",2019,"9,764 miles",SUV,Automatic,Petrol,Silver Mercedes-Benz Gla Class1.6 GLA180 Urban Edition 7G-DCT Euro 6 (s/s) 5dr2 previous owners,Cork
Mercedes-Benz C Class (Executive SE),Benz,05/01/2024,"€ 10,694",2012,"36,210",Saloon,Automatic,Petrol,Silver Mercedes-Benz C Class1.6 C180 BlueEfficiency Executive SE G-Tronic+ Euro 5 (s/s) 4dr2 previous owners,Dublin
Mercedes-Benz A Class (AMG Line),Benz,2024-01-06,"€17,579.00",2017,"36,092 miles",Hatchback,Automatic,Diesel,Mercedes-Benz A Class1.5 A180d AMG Line 7G-DCT Euro 6 (s/s) 5dr2 previous owners,Cork
Mercedes-Benz GLE Class (GLE300d),Benz,06/01/2024,"€59,205.00",2020,"9,394",SUV,Automatic,Diesel,Blue Mercedes-Benz Gle Diesel EstateGLE 300d 4Matic AMG Line Prem Plus 5dr 9G-Tronic 2.01 previous owner,Kilkenny
Mercedes-Benz E Class (SE),Benz,07/01/2024,"€14,372.00",2013,"36,156",Saloon,Automatic,Diesel,Mercedes-Benz E Class2.1 E220 CDI SE 4DR AUTOMATIC2 previous owners,Kerry
Mercedes-Benz E Class (AMG Line),Benz,07/01/2024,"€24,196.00",2017,35149,Saloon,Automatic,Diesel,Red Mercedes-Benz E Class Diesel SaloonE220d AMG Line 4dr 9G-Tronic 2.01 previous owner,Dublin
Mercedes-Benz E Class (MHEV),Benz,07/01/2024,"€65,120.00",2022,"5,291",Saloon,Automatic,Petrol Hybrid,Navy Mercedes-Benz E-ClassE53 4Matic+ Night Edition Prem+ 4dr TCT Petrol Saloon 3.0,Dublin
Mercedes-Benz E Class (SE),Benz,2024-01-09,"€8,645.00",2013,"105,776",Estate,Manual,Diesel,Black Mercedes-Benz E Class2.1 E220 CDI SE Euro 5 (s/s) 5dr,Meath
Mercedes-Benz C Class (C200),Benz,2024-01-10,"€26,363.00",2019,"11,356",Saloon,Automatic,Petrol,Navy Mercedes-Benz C ClassC200 AMG Line 4dr 9G-Tronic 1.51 previous owner,Offaly
Mercedes-Benz GLE Class (GLE300d),Benz,10/01/2024,"€50,430.00",2020,"23,590",SUV,Automatic,Diesel,Red Mercedes-Benz GLE300d 4Matic AMG Line Premium 5dr 9G-Tronic 2.0,Dublin
Mercedes-Benz E Class (E220),Benz,10/01/2024,"€15,096.00",2016,"84,627",Saloon,Automatic,Diesel,Black Mercedes-Benz E Class2.1 E220 BlueTEC AMG Night Edition (Premium) G-Tronic+ Euro 6 (s/s) 4dr2 previous owners,Westmeath
Mercedes-Benz A Class (A200),Benz,11/01/2024,"€25,056.00",2019,"16,650",Saloon,Manual,Petrol,Blue Mercedes-Benz A ClassA200 AMG Line Premium 4dr 1.32 previous owners,Clare
Mercedes-Benz E Class (BlueEfficiency),Benz,2024-01-13,"€5,592.00",2009,"101,463",Coupe,Automatic,Diesel,Blue Mercedes-Benz E Class3.0 E350 CDI V6 BlueEfficiency SE G-Tronic Euro 5 2dr3 previous owners,Roscommon
Mercedes-Benz CLA Class (AMG Line Night Edition),Benz,2024-01-13,"€23,756.00",2018,"60,195",Saloon,Automatic,Petrol,Black Mercedes-Benz Cla ClassCLA 200 AMG Line Night Edition Plus 4dr Tip Auto 1.6,Dublin
Mercedes-Benz E Class (SE),Benz,14/01/2024,"€21,245.00",2018,"87,299",Saloon,Automatic,Diesel,Red Mercedes-Benz E-Class2.0 E 220 D SE PREMIUM 4d 192 BHP,Galway
Mercedes-Benz CLA Class (CLA220d),Benz,2024-01-14,"€19,493.00",2017,"47,430",Saloon,Automatic,Diesel,Mercedes-Benz CLA2.1 CLA 220 D AMG LINE 4d 174 BHP HARMAN KARDON / DUAL AC / LED LIGHT2 previous owners,Dublin
Mercedes-Benz C Class (C250 CDI),Benz,2024-01-14,"€11,416.00",2013,"52,436",Coupe,Automatic,Diesel,Blue Mercedes-Benz C Class2.1 C250 CDI BlueEfficiency AMG Sport G-Tronic+ Euro 5 (s/s) 2dr3 previous owners,Donegal
Mercedes-Benz E Class (E400d),Benz,2024-01-16,"€ 41,748",2019,"20,844",Estate,Automatic,Diesel,Red Mercedes-Benz E ClassE400d 4Matic AMG Line Night Ed Prem+ 5dr 9G-Tronic 2.91 previous owner,Westmeath
Mercedes-Benz GLC Class (AMG Line),Benz,17/01/2024,"€37,384.00",2019,"20,194",SUV,Auto,Diesel,Silver Mercedes-Benz Glc Diesel EstateGLC 300d 4Matic AMG Line Premium 5dr 9G-Tronic 2.02 previous owners,Cork
Mercedes-Benz C Class (EQ Boost),Benz,2024-01-17,"€28,457.00",2019,"19,346 miles",Coupe,Automatic,Petrol,Blue Mercedes-Benz C ClassC200 AMG Line 2dr 9G-Tronic 1.5,Carlow
Mercedes-Benz CLC Class (CLC180K),Benz,18/01/2024,"€4,431.00",2009,"94,008 miles",Hatchback,Automatic,Petrol,Silver Mercedes-Benz Clc Class1.8 CLC180 Kompressor Sport 2dr3 previous owners,Mayo
Mercedes-Benz GLE Class (MHEV),Benz,19/01/2024,"€51,846.00",2019,"34,712",SUV,Automatic,Petrol,Black Mercedes-Benz Gle Class3.0 GLE450 EQ Boost AMG Line (Premium Plus) G-Tronic 4MATIC (s/s) 5dr (7 Seat)1 previous owner,Dublin
Mercedes-Benz CLA Class (AMG Sport),Benz,20/01/2024,"€14,266.00",2015,"92,439",Saloon,Automatic,Diesel,Blue Mercedes-Benz Cla Class2.1 CLA220 CDI AMG Sport Coupe 7G-DCT Euro 6 (s/s) 4dr,Cavan
Mercedes-Benz A Class (SE),Benz,20/01/2024,"€11,891.00",2014,"59,514",Hatchback,Manual,Diesel,Black Mercedes-Benz A-Class1.5 A180 CDI ECO SE 5d 109 BHP2 previous owners,Dublin
Mercedes-Benz E Class (E220d),Benz,20/01/2024,"€25,806.00",2018,"26,005",Estate,Automatic,Diesel,Navy Mercedes-Benz E-Class2.0 E 220 D AMG LINE 5d AUTO 192 BHP HEATED SEATS & CRUISE CONTROL2 previous owners,Dublin
Mercedes-Benz C Class (MHEV),Benz,2024-01-21,"€56,108.00",2022,5392,Saloon,Automatic,Petrol Hybrid,Grey Mercedes-Benz C ClassC 200 Sedan 1.5 4dr,Cork
Mercedes-Benz A Class (Sport),Benz,22/01/2024,"€13,603.00",2016,"40,677",Hatchback,Manual,Diesel,Blue Mercedes-Benz A-Class1.5 A 180 D SPORT 5d 107 BHP CRUISE CONTROL & HILL START1 previous owner,Dublin
Mercedes-Benz A Class (A200),Benz,23/01/2024,"€22,256.00",2019,"22,194",Hatchback,Manual,Petrol,Red Mercedes-Benz A ClassA200 AMG Line 5dr 1.3,Dublin
Mercedes-Benz E Class (AMG Line),Benz,23/01/2024,"€29,379.00",2018,"28,252",Coupe,Automatic,Diesel,Black Mercedes-Benz E ClassE220d 4Matic AMG Line Premium 2dr 9G-Tronic 2.0,Mayo
Mercedes-Benz CLS (Sport),Benz,23/01/2024,"€8,620.00",2011,136434,Saloon,Automatic,Diesel,Mercedes-Benz CLS3.0 CLS350 CDI V6 BlueEfficiency Sport Coupe G-Tronic+ Euro 5 4dr,Dublin
Mercedes-Benz GLE Class (GLE350d V6),Benz,24/01/2024,"€38,229.00",2018,"77,299",Coupe,Automatic,Diesel,Red Mercedes-Benz Gle Class3.0 GLE350d V6 AMG Night Edition (Premium Plus) G-Tronic 4MATIC Euro 6 (s/s) 5dr2 previous owners,Dublin
Mercedes-Benz E Class (E250 CDI),Benz,24/01/2024,"€16,968.00",2015,"49,728",Convertible,Automatic,Diesel,Red Mercedes-Benz E ClassE250 CDI AMG Line 2dr 7G-Tronic 2.13 previous owners,Kerry
Mercedes-Benz E Class (AMG Line),Benz,2024-01-26,"€20,478.00",2018,"90,257 miles",Saloon,Automatic,Diesel,Grey Mercedes-Benz E Class2.0 E220d AMG Line Saloon 4dr Diesel G-Tronic+ Euro 6 (s/s) (194 ps)3 previous owners,Tipperary
Mercedes-Benz E Class (MHEV),Benz,26/01/2024,"€58,481.00",2022,"4,828",Convertible,Automatic,Diesel Hybrid,Grey Mercedes-Benz E Class Diesel CabrioletE300d AMG Line Night Ed Premium+ 2dr 9G-Tronic 2.01 previous owner,Meath
Mercedes-Benz C Class (BlueTEC),Benz,26/01/2024,"€15,667.00",2014,"72,031",Saloon,Automatic,Diesel,Black Mercedes-Benz C ClassC250 BlueTEC AMG Line Premium Plus 4dr Auto 2.1,Donegal
Mercedes-Benz E Class (AMG Line),Benz,26/01/2024,"€26,276.00",2019,"58,491",Saloon,Automatic,Diesel,Blue Mercedes-Benz E-Class2.0 E 220 D AMG LINE 4d 192 BHP,Cork
Mercedes-Benz E Class (E220 CDI),Benz,27/01/2024,"€9,486.00",2014,"88,490",Saloon,Automatic,Diesel,Black Mercedes-Benz E Class2.1 E220 CDI SE Saloon 4dr Diesel G-Tronic+ Euro 5 (s/s) (170 ps)2 previous owners,Wexford
Mercedes-Benz S Class (S350Ld V6),Benz,2024-01-28,"€31,601.00",2016,"58,120",Saloon,Automatic,Diesel,Black Mercedes-Benz S Class3.0 S350Ld V6 AMG Line (Executive) G-Tronic+ Euro 6 (s/s) 4dr,Dublin
Mercedes-Benz GLA Class (Urban Edition),Benz,28/01/2024,"€24,135.00",2019,"21,952",SUV,Manual,Petrol,Black Mercedes-Benz GLAGLA 180 Urban Edition Plus 5dr 1.6,Dublin
Mercedes-Benz CLS (BlueTEC),Benz,29/01/2024,"€17,470.00",2015,"81,463",Saloon,Automatic,Diesel,Navy Mercedes-Benz CLS3.0 CLS350 V6 BlueTEC AMG Line Coupe G-Tronic+ Euro 6 (s/s) 4dr,Leitrim
Mercedes-Benz A Class (Sport),Benz,29/01/2024,"€12,344.00",2017,"90,848",Hatchback,Automatic,Diesel,Navy Mercedes-Benz A1801.5 d Sport Premium DCT,Meath
Mercedes-Benz C Class (C220 CDI),Benz,31/01/2024,"€5,739.00",2011,"105,168",Saloon,Automatic,Diesel,Grey Mercedes-Benz C Class2.1 C220 CDI BlueEfficiency Sport Auto 4dr,Cork
Mercedes-Benz A Class (A200d),Benz,01/02/2024,"€12,067.00",2016,"95,529",Hatchback,Manual,Diesel,Grey Mercedes-Benz A-Class2.1 A 200 D AMG LINE 5d 134 BHP2 previous owners,Galway
Mercedes-Benz A Class (AMG Sport),Benz,01/02/2024,"€13,602.00",2015,"53,054",Hatchback,Automatic,Diesel,Black Mercedes-Benz A Class2.1 A200 CDI AMG Sport 7G-DCT Euro 6 (s/s) 5dr,Dublin
Mercedes-Benz Eqa (AMG Line),Benz,2024-02-02,"€50,306.00",2021,"5,397 miles",SUV,Automatic,Electric,Black Mercedes-Benz EQAEQA 250 66.5kWh AMG Line Auto 5dr1 previous owner,Dublin
Mercedes-Benz A Class (A200d),Benz,02/02/2024,"€16,985.00",2017,"34,961",Hatchback,Automatic,Diesel,Red Mercedes-Benz A ClassMercedes-Benz A A200d 2.1 Sport Premium 5dr Auto Privacy Glass3 previous owners,Dublin
Mercedes-Benz A Class (A250),Benz,2024-02-04,"€ 11,718",2013,"91,258",Hatchback,Automatic,Petrol,Navy Mercedes-Benz A Class2.0 A250 Engineered by AMG 7G-DCT Euro 6 (s/s) 5dr3 previous owners,Dublin
Mercedes-Benz C Class (BlueEfficiency),Benz,05/02/2024,"€9,340.00",2012,81030,Saloon,Automatic,Petrol,Silver Mercedes-Benz C-Class1.8 C180 BLUEEFFICIENCY SPORT 4d 155 BHP,Kildare
Mercedes-Benz CLK (Sport),Benz,06/02/2024,"€5,194.00",2009,"55,613",Coupe,Auto,Diesel,"Navy Mercedes-Benz CLK2.1 CLK220 CDI Sport Coupe 2dr Diesel Automatic (183 g/km, 150 bhp)3 previous owners",Cork
Mercedes-Benz A Class (A180 CDI),Benz,07/02/2024,"€12,678.00",2015,"44,618",Hatchback,Manual,Diesel,Grey Mercedes-Benz A Class1.5 A180 CDI Sport Euro 5 (s/s) 5dr2 previous owners,Dublin
Mercedes-Benz E Class (AMG Sport),Benz,2024-02-07,"€15,193.00",2013,"75,835",Estate,Automatic,Diesel,Blue Mercedes-Benz E Class3.0 E350 V6 BlueTEC AMG Sport G-Tronic+ Euro 6 (s/s) 5dr1 previous owner,Offaly
Mercedes-Benz E Class (E220d),Benz,08/02/2024,"€22,814.00",2018,"58,899",Estate,Automatic,Diesel,Silver Mercedes-Benz E-Class2.0 E 220 D SE 5d AUTO 192 BHP1 previous owner,Meath
Mercedes-Benz GLC Class (AMG Line),Benz,09/02/2024,"€32,052.00",2018,"29,181",SUV,Automatic,Diesel,Mercedes-Benz Glc Class3.0 GLC350d V6 AMG Line (Premium Plus) G-Tronic+ 4MATIC Euro 6 (s/s) 5dr3 previous owners,Cork
Mercedes-Benz CLA Class (CLA180),Benz,09/02/2024,"€11,623.00",2015,"90,072",Saloon,Manual,Petrol,Mercedes-Benz CLA1.6 CLA180 Sport 4dr3 previous owners,Waterford
Mercedes-Benz C Class (AMG Line Edition),Benz,2024-02-09,"€31,374.00",2020,18908,Saloon,Automatic,Diesel,Mercedes-Benz C ClassC300d AMG Line Edition Premium 4dr 9G-Tronic 2.01 previous owner,Limerick
Mercedes-Benz C Class (C200),Benz,10/02/2024,"€9,873.00",2017,"72,113",Saloon,Manual,Petrol,Mercedes-Benz C Class2.0 C200 SE Euro 6 (s/s) 4dr3 previous owners,Kilkenny
Mercedes-Benz E Class (E320 CDI),Benz,2024-02-10,"€3,270.00",2008,118273,Saloon,Automatic,Diesel,Blue Mercedes-Benz E Class3.0 E320 CDI Avantgarde G-Tronic 4dr5 previous owners,Donegal
Mercedes-Benz A Class (SE),Benz,2024-02-12,"€13,929.00",2016,"51,561",Hatchback,Automatic,Diesel,Grey Mercedes-Benz A Class2.1 A200d SE 7G-DCT Euro 6 (s/s) 5dr,Cork
Mercedes-Benz C Class (AMG Line),Benz,2024-02-12,"€16,813.00",2016,"66,263",Estate,Auto,Diesel,Mercedes-Benz C Class2.1 C250d AMG Line Estate 5dr Diesel 7G-Tronic+ Euro 6 (s/s) (204 ps)5 previous owners,Dublin
Mercedes-Benz A Class (A45),Benz,13/02/2024,"€27,411.00",2017,"56,107",Hatchback,Automatic,Petrol,Mercedes-Benz A Class2.0 A45 AMG Hatchback 5dr Petrol SpdS DCT 4MATIC Euro 6 (s/s) (360 ps)1 previous owner,Dublin
Mercedes-Benz C Class (SE Executive Edition),Benz,13/02/2024,"€17,379.00",2017,"32,313 miles",Saloon,Automatic,Diesel,Blue Mercedes-Benz C Class2.1 C220d SE Executive Edition Saloon 4dr Diesel G-Tronic+ Euro 6 (s/s) (170 ps)2 previous owners,Wicklow
Mercedes-Benz SL Class (SL400 V6),Benz,2024-02-14,"€41,065.00",2017,"10,511 miles",Convertible,Automatic,Petrol,Mercedes-Benz Sl-Class3.0 SL400 V6 AMG Line Roadster 2dr Petrol G-Tronic+ Euro 6 (s/s) (367 ps),Roscommon
Mercedes-Benz A Class (A45),Benz,15/02/2024,"€23,433.00",2015,"55,440",Hatchback,Automatic,Petrol,Red Mercedes-Benz A-ClassA45 AMG 4MATIC [PAN] 2.0 5dr2 previous owners,Cork
Mercedes-Benz E Class (BlueEfficiency),Benz,15/02/2024,"€10,030.00",2012,"61,372",Coupe,Automatic,Diesel,Silver Mercedes-Benz E-Class2.1 E220 CDI BLUEEFFICIENCY SE 2d 170 BHP,Kilkenny
Mercedes-Benz C Class (C220d),Benz,15/02/2024,"€ 24,791",2019,"39,253 miles",Saloon,Automatic,Diesel,Blue Mercedes-Benz C ClassC220d AMG Line 4dr 9G-Tronic 2.01 previous owner,Kildare
Mercedes-Benz A Class (A180),Benz,16/02/2024,"€19,727.00",2018,"28,618",Hatchback,Manual,Petrol,Red Mercedes-Benz A ClassA180 SE 5dr 1.3,Kerry
Mercedes-Benz C Class (C220d),Benz,2024-02-16,"€14,355.00",2016,"73,749",Estate,Automatic,Diesel,Mercedes-Benz C-Class2.1 C 220 D SE EXECUTIVE EDITION 5d 170 BHP IN DIAMOND SILVER | HEATED SEATS,Cork
Mercedes-Benz G Class (G350d),Benz,16/02/2024,"€118,433.00",2019,"16,105",SUV,Automatic,Diesel,Mercedes-Benz G Class2.9 G350d AMG Line (Premium) G-Tronic+ 4WD Euro 6 (s/s) 5dr1 previous owner,Dublin
Mercedes-Benz SLK (BlueEfficiency),Benz,17/02/2024,"€10,068.00",2011,"97,197",Convertible,Automatic,Petrol,Mercedes-Benz SLK1.8 SLK200 BlueEfficiency AMG Sport G-Tronic+ Euro 5 (s/s) 2dr,Wexford
Mercedes-Benz E Class (AMG Line Edition),Benz,20/02/2024,"€19,195.00",2017,"34,299",Coupe,Automatic,Diesel,Red Mercedes-Benz E ClassE220D Amg Line Edition 2Dr 7G-Tronic 2.14 previous owners,Cork
Mercedes-Benz C Class (AMG S),Benz,20/02/2024,"€48,371.00",2017,"43,110",Convertible,Automatic,Petrol,Grey Mercedes-Benz C ClassC63 S Premium 2dr Auto 4.02 previous owners,Donegal
Mercedes-Benz GLA Class (GLA220d),Benz,21/02/2024,"€16,850.00",2016,"48,352",SUV,Automatic,Diesel,Blue Mercedes-Benz Gla-Class2.1 GLA 220 D 4MATIC AMG LINE EXECUTIVE 5d 174 BHP + OVER 1200 5* REVIEWS2 previous owners,Limerick
Mercedes-Benz E Class (E250 CDI),Benz,21/02/2024,"€8,213.00",2012,"120,300",Coupe,Automatic,Diesel,Black Mercedes-Benz E Class2.1 E250 CDI BlueEfficiency Sport Coupe 2dr Diesel G-Tronic+ Euro 5 (s/s) (204 ps)3 previous owners,Dublin
Mercedes-Benz C Class (C350e),Benz,21/02/2024,"€15,130.00",2016,"101,517",Saloon,Automatic,Petrol Plug-In Hybrid,Grey Mercedes-Benz C Class2.0 C350e 6.4kWh Sport (Premium) G-Tronic+ Euro 6 (s/s) 4dr2 previous owners,Mayo
Mercedes-Benz GLA Class (AMG Line),Benz,22/02/2024,"€15,065.00",2017,"92,114",SUV,Manual,Diesel,Grey Mercedes-Benz Gla Class2.1 GLA200d AMG Line Euro 6 (s/s) 5dr1 previous owner,Limerick
Mercedes-Benz GLC Class (GLC300d),Benz,22/02/2024,"€48,363.00",2022,"2,549",SUV,Automatic,Diesel,Black Mercedes-Benz Glc Class2.0 GLC300d AMG Line (Premium) SUV 5dr Diesel G-Tronic+ 4MATIC Euro 6 (s/s) (245 ps)1 previous owner,Limerick
Mercedes-Benz C Class (Elegance),Benz,24/02/2024,"€3,792.00",2012,"124,059",Saloon,Automatic,Diesel,Blue Mercedes-Benz C Class2.1 C220 CDI BlueEfficiency Elegance G-Tronic+ Euro 5 (s/s) 4dr3 previous owners,Dublin
Mercedes-Benz A Class (A45),Benz,24/02/2024,"€25,150.00",2015,"43,454",Hatchback,Automatic,Petrol,Blue Mercedes-Benz A Class2.0 A45 AMG SpdS DCT 4MATIC Euro 6 (s/s) 5dr2 previous owners,Cork
Mercedes-Benz E Class (E220d),Benz,24/02/2024,"€29,806.00",2018,"19,925",Saloon,Automatic,Diesel,Mercedes-Benz E Class2L AMG Line E220d 4dr,Dublin
Mercedes-Benz E Class (E220d),Benz,2024-02-24,"€16,576.00",2017,"96,820 miles",Saloon,Automatic,Diesel,Navy Mercedes-Benz E-Class2.0 E 220 D SE 4d 192 BHP,Limerick
Mercedes-Benz C Class (C220 CDI),Benz,2024-02-25,"€ 6,234",2012,"100,058",Saloon,Manual,Diesel,Red Mercedes-Benz C Class2.1 C220 CDI BlueEfficiency AMG Sport Euro 5 (s/s) 4dr4 previous owners,Dublin
Mercedes-Benz C Class (C220d),Benz,25/02/2024,"€23,835.00",2018,"20,730 miles",Estate,Automatic,Diesel,Red Mercedes-Benz C Class2.1L AMG Line C220d 5dr,Wicklow
Mercedes-Benz E Class (SE),Benz,25/02/2024,"€8,457.00",2012,"104,320 miles",Estate,Automatic,Diesel,Blue Mercedes-Benz E Class2.1 E220 CDI BlueEfficiency SE G-Tronic+ Euro 5 (s/s) 5dr3 previous owners,Dublin
Mercedes-Benz A Class (Classic SE),Benz,26/02/2024,"€4,865.00",2009,"60,404",Hatchback,Automatic,Petrol,Black Mercedes-Benz A-Class1.5 A150 AUTOMATIC CLASSIC SE 5d 94 BHP MOT 24/07/2023,Monaghan
Mercedes-Benz C Class (AMG Line),Benz,2024-02-27,"€20,447.00",2016,"50,578 miles",Coupe,Automatic,Diesel,Red Mercedes-Benz C Class2.1 C220d AMG Line (Premium) Coupe 2dr Diesel G-Tronic+ Euro 6 (s/s) (170 ps)3 previous owners,Leitrim
Mercedes-Benz S Class (AMG Line),Benz,28/02/2024,"€27,162.00",2016,67127,Saloon,Automatic,Diesel,Red Mercedes-Benz S Class3.0 S350Ld V6 AMG Line (Executive) G-Tronic+ Euro 6 (s/s) 4dr2 previous owners,Carlow
Mercedes-Benz A Class (AMG Edition),Benz,28/02/2024,"€37,139.00",2021,"3,646",Hatchback,Automatic,Petrol,Black Mercedes-Benz A-ClassA35 4Matic Executive Edition 5dr Auto Petrol Hatchback 2.0,Dublin
Mercedes-Benz A Class (A180),Benz,28/02/2024,"€22,331.00",2019,"24,222",Hatchback,Manual,Petrol,Black Mercedes-Benz A ClassA180 AMG Line Premium 5dr 1.3,Limerick
Mercedes-Benz E Class (AMG Line Night Edition),Benz,01/03/2024,"€37,195.00",2020,"25,209",Estate,Automatic,Diesel,Mercedes-Benz E Class2.0 E220d AMG Line Night Edition (Premium Plus) Estate 5dr Diesel G-Tronic+ Euro 6 (s/s) (194 ps),Tipperary
Mercedes-Benz GLE Class (AMG Night Edition),Benz,01/03/2024,"€32,652.00",2018,"43,660",SUV,Automatic,Diesel,Navy Mercedes-Benz Gle EstateGLE 250d 4Matic AMG Night Edition 5dr 9G-Tronic 2.1,Limerick
Mercedes-Benz Eqa (AMG Line),Benz,02/03/2024,"€53,166.00",2021,"5,465",S.U.V.,Automatic,Electric,Blue Mercedes-Benz EQA250 140kW AMG Line Premium 66.5kWh 5dr Auto,Dublin
Mercedes-Benz A Class (A160),Benz,02/03/2024,"€5,163.00",2011,"51,169",Hatchback,Manual,Petrol,Mercedes-Benz A Class1.5 A160 BlueEfficiency Avantgarde SE 5dr3 previous owners,Cork
Mercedes-Benz E Class (BlueTEC),Benz,02/03/2024,"€9,447.00",2015,"102,377",Saloon,Automatic,Diesel,Grey Mercedes-Benz E-Class2.1 E220 BLUETEC AMG LINE 4d 174 BHP NATIONWIDE DELIVERY - WARRANTY INCLUDED2 previous owners,Cork
Mercedes-Benz E Class (E43 V6),Benz,03/03/2024,"€26,455.00",2017,92400,Saloon,Automatic,Petrol,Mercedes-Benz E Class3.0 E43 V6 AMG G-Tronic+ 4MATIC (s/s) 4dr1 previous owner,Cork
Mercedes-Benz GLE Class (AMG S),Benz,05/03/2024,"€44,225.00",2017,"68,070",SUV,Automatic,Petrol,Blue Mercedes-Benz Gle-Class5.5 AMG GLE 63 S 4MATIC PREMIUM 5d 577 BHP 360 CAMERA'S DRIVE ASSIST PLUS,Meath
Mercedes-Benz A Class (AMG Line),Benz,05/03/2024,"€21,812.00",2018,"27,048",Hatchback,Automatic,Petrol,Silver Mercedes-Benz A Class1.3L AMG Line A200 5dr,Dublin
Mercedes-Benz C Class (AMG Line),Benz,06/03/2024,"€20,608.00",2018,"36,320",Saloon,Automatic,Diesel,Mercedes-Benz C Class2.1 C220d AMG Line G-Tronic+ Euro 6 (s/s) 4dr,Dublin
Mercedes-Benz Glb Class (GLB220d),Benz,08/03/2024,"€34,071.00",2020,28883,SUV,Automatic,Diesel,Navy Mercedes-Benz GLB220d 4Matic AMG Line Prem 5dr 8G-Tron [5 seat] 2.0,Mayo
Mercedes-Benz C Class (AMG S),Benz,08/03/2024,"€69,398.00",2019,"8,278",Coupe,Automatic,Petrol,Black Mercedes-Benz C-Class4.0 AMG C 63 S PREMIUM PLUS 2d 503 BHP2 previous owners,Dublin
Mercedes-Benz SLC (AMG Line),Benz,09/03/2024,"€20,324.00",2017,"36,061 miles",Convertible,Manual,Petrol,Red Mercedes-Benz SLC2.0 SLC200 AMG Line Convertible 2dr Petrol Manual Euro 6 (s/s) (184 ps)1 previous owner,Cork
Mercedes-Benz A Class (A180d),Benz,09/03/2024,"€23,235.00",2019,"23,202",Hatchback,Automatic,Diesel,Blue Mercedes-Benz A ClassA180d AMG Line 5dr Auto 1.5,Dublin
Mercedes-Benz A Class (A180),Benz,2024-03-10,"€26,113.00",2020,"11,854 miles",Hatchback,Automatic,Petrol,Red Mercedes-Benz A ClassA180 AMG Line Executive 5dr Auto 1.3,Dublin
Mercedes-Benz CLA Class (CLA45),Benz,11/03/2024,"€60,216.00",2021,"9,629",Saloon,Automatic,Petrol,Mercedes-Benz CLA2.0 AMG CLA 45 S 4MATICPLUS PLUS 4d 416 BHP NATIONWIDE DELIVERY AVAILABLE!1 previous owner,Dublin
Mercedes-Benz C Class (C350e),Benz,11/03/2024,"€17,204.00",2016,"69,650",Estate,Automatic,Petrol Plug-In Hybrid,"Red Mercedes-Benz C-Class2.0 C350 E SPORT 5d AUTO 208 BHP - SAT NAV, LEATHER, SENSORS2 previous owners",Meath
Mercedes-Benz Amg Gt (V8 BiTurbo),Benz,12/03/2024,"€69,354.00",2016,"40,464 miles",Coupe,Automatic,Petrol,Blue Mercedes-Benz Amg GtGT S Premium 2dr Auto 4.0,Dublin
Mercedes-Benz GLA Class (AMG S),Benz,13/03/2024,"€52,593.00",2021,"3,520",SUV,Automatic,Petrol,Blue Mercedes-Benz GLA45 S 4Matic+ 5dr Auto 2.0,Limerick
Mercedes-Benz C Class (Sport),Benz,13/03/2024,"€18,292.00",2018,"63,275",Estate,Automatic,Petrol Plug-In Hybrid,Navy Mercedes-Benz C Class2.0 C350e 6.4kWh Sport G-Tronic+ Euro 6 (s/s) 5dr,Clare
Mercedes-Benz Amg Gt (V8 BiTurbo),Benz,14/03/2024,"€ 122,764",2021,"2,797 miles",Convertible,Automatic,Petrol,Red Mercedes-Benz Amg GtGT Night Edition 2dr Auto 4.02 previous owners,Dublin
Mercedes-Benz C Class (Sport),Benz,2024-03-14,"€17,932.00",2016,"71,072",Estate,Automatic,Petrol Plug-In Hybrid,Mercedes-Benz C ClassC350e Sport Premium Plus 5dr Auto 2.02 previous owners,Galway
Mercedes-Benz E Class (E350d V6),Benz,2024-03-15,"€17,693.00",2016,"54,242",Coupe,Automatic,Diesel,Black Mercedes-Benz E Class Diesel CoupeE350d AMG Line Edition 2dr 9G-Tronic 3.02 previous owners,Galway
Mercedes-Benz A Class (A35),Benz,16/03/2024,"€34,320.00",2020,"18,892 miles",Hatchback,Automatic,Petrol,Blue Mercedes-Benz A-Class HatchA 35 AMG 4MATIC Executive 2.0 5dr1 previous owner,Waterford
Mercedes-Benz CLA Class (CLA180),Benz,16/03/2024,"€14,333.00",2014,"55,000",Saloon,Manual,Petrol,Black Mercedes-Benz CLA1.6 CLA180 AMG SPORT 4d 122 BHP LOW MILES + 1/2 LEATHER + MDSH,Donegal
